median_income,ocean_proximity_NEAR BAY,total_rooms,ocean_proximity_NEAR OCEAN,latitude,ocean_proximity_INLAND
2.3913,False,1147.0,False,34.08,False
6.0286,False,1802.0,False,33.96,False
3.8062,False,474.0,False,37.06,True
1.8856,False,2357.0,False,32.74,False
3.1115,False,2837.0,False,34.17,True
4.835,False,2864.0,True,34.44,False
2.4884,False,2534.0,False,36.68,False
3.1319,False,1079.0,False,39.97,True
1.7344,False,2985.0,False,33.51,True
3.0673,True,1723.0,False,37.73,False
4.6437,False,2926.0,False,38.65,True
2.0132,False,2624.0,False,34.09,False
5.0509,True,4657.0,False,37.99,False
1.1094,False,1200.0,False,37.95,True
1.712,True,1047.0,False,37.75,False
2.6607,False,1262.0,False,38.93,True
4.8224,False,1998.0,False,38.67,True
2.7816,False,3862.0,False,34.09,False
2.9471,False,1670.0,False,36.8,True
5.8838,False,4650.0,False,34.24,False
1.6027,False,1819.0,False,33.97,False
3.625,False,1563.0,False,34.05,False
3.1667,False,1613.0,False,33.93,False
3.25,False,2465.0,False,34.13,False
2.5374,False,3835.0,False,39.79,True
2.2543,False,1170.0,True,33.78,False
6.0842,False,921.0,False,38.26,True
3.3941,False,7173.0,False,38.74,True
3.4107,False,1898.0,True,33.78,False
2.6913,False,1644.0,False,34.07,True
5.2,False,3611.0,False,37.26,False
2.55,False,1370.0,False,39.15,False
3.7014,False,1408.0,False,33.82,False
2.9545,False,1007.0,False,37.36,False
1.7292,False,1346.0,False,34.07,False
3.3542,True,1128.0,False,38.3,False
2.4912,True,4656.0,False,37.81,False
2.3194,False,1745.0,False,36.77,True
2.2791,False,3415.0,True,34.86,False
6.4949,True,3058.0,False,37.42,False
4.2782,False,5686.0,False,37.37,False
5.5449,False,1619.0,False,33.82,False
2.9821,False,4513.0,False,35.39,True
3.0147,False,2334.0,False,33.87,False
2.5898,False,2089.0,False,38.52,True
4.7755,False,5456.0,True,37.66,False
7.5426,False,4713.0,False,33.65,False
3.8646,False,2831.0,False,33.84,False
4.1029,False,1589.0,False,33.65,False
3.7361,False,2676.0,False,38.61,False
5.0874,False,1725.0,True,33.73,False
3.0667,False,3252.0,False,36.32,True
2.375,False,2699.0,False,33.39,False
3.1981,True,2863.0,False,38.11,False
2.7955,False,2878.0,False,38.66,True
2.4135,False,568.0,False,34.18,False
2.5096,False,1076.0,True,40.78,False
5.9328,False,2121.0,False,34.13,True
3.9265,False,1030.0,False,37.27,False
3.275,False,2474.0,False,37.93,True
3.125,False,443.0,False,36.19,True
2.875,True,1131.0,False,37.69,False
4.3846,False,1497.0,False,33.14,False
8.603,False,1504.0,True,32.75,False
4.4474,False,442.0,False,33.93,False
3.11,False,2523.0,False,32.76,False
3.7721,False,4077.0,False,34.05,False
2.7014,False,932.0,False,33.85,False
6.0094,False,2399.0,False,34.19,False
6.204,False,1687.0,False,38.24,False
7.0549,True,2375.0,False,37.82,False
6.9772,False,4413.0,False,37.12,False
3.3393,False,1673.0,True,37.76,False
4.5,False,2021.0,False,38.46,False
1.7199,False,2518.0,False,34.06,False
4.6087,False,2565.0,False,33.81,False
3.0313,False,2127.0,False,34.88,True
3.0967,False,1403.0,False,33.91,False
3.7292,False,110.0,False,37.8,True
3.5076,False,2392.0,True,40.93,False
5.0077,False,802.0,False,33.93,False
4.6635,False,3795.0,False,37.51,True
2.712,False,2520.0,False,34.17,True
2.9422,False,5054.0,True,32.74,False
2.8466,False,2070.0,False,38.0,True
2.0833,False,1673.0,False,37.93,True
6.3223,False,4873.0,False,33.94,True
3.9625,False,1500.0,False,34.22,False
2.7589,False,1382.0,False,33.75,False
4.3145,False,1959.0,False,34.13,True
5.3705,False,3549.0,True,33.45,False
1.9152,False,1612.0,False,34.05,False
3.8889,False,195.0,True,34.25,False
8.6572,False,2992.0,False,38.58,True
4.6315,False,5819.0,False,33.92,False
3.5161,False,1562.0,False,33.63,False
2.0474,False,2330.0,False,39.36,True
2.0471,False,5407.0,False,38.6,True
2.1715,False,2210.0,False,33.93,False
6.5253,False,5490.0,False,38.51,True
3.7262,True,1705.0,False,37.97,False
4.275,False,3436.0,False,34.15,True
2.2755,False,2894.0,True,32.58,False
2.8409,True,1446.0,False,38.29,False
10.2948,False,7437.0,False,33.65,True
3.7466,False,2587.0,False,33.86,False
3.413,False,1429.0,False,33.72,False
3.3472,False,618.0,False,33.94,False
2.7714,False,2609.0,False,34.22,False
5.399,False,1761.0,False,33.83,False
1.6009,True,2340.0,False,37.78,False
4.1898,False,3578.0,True,34.26,False
4.875,True,3521.0,False,37.75,False
2.5441,False,1408.0,True,34.37,False
6.7644,False,3754.0,False,37.0,False
3.8672,False,2039.0,False,38.11,True
4.3882,False,1994.0,False,37.31,False
2.152,False,1230.0,False,33.99,False
3.7167,False,1257.0,False,33.99,False
2.3221,False,2144.0,False,33.96,False
5.5563,False,7910.0,False,33.94,True
2.7344,False,1254.0,False,33.98,True
3.2891,True,3794.0,False,38.05,False
4.3162,False,3069.0,True,34.7,False
2.319,False,2227.0,False,36.78,True
4.0,False,1471.0,False,33.8,False
2.2643,False,709.0,False,33.97,False
3.7636,False,9882.0,False,34.57,True
4.5,False,1505.0,False,34.2,True
3.2639,False,1171.0,False,33.73,False
3.3654,False,4644.0,False,34.14,False
4.0379,False,2142.0,False,33.98,False
2.7689,False,1992.0,True,34.44,False
3.3799,False,24121.0,False,33.78,True
2.6842,False,1158.0,False,37.88,True
4.2042,True,6992.0,False,38.0,False
3.6292,False,1430.0,False,34.25,False
2.585,False,9902.0,False,34.23,False
2.8237,False,3268.0,False,38.12,True
2.9318,False,3071.0,True,32.68,False
3.6401,False,7628.0,False,37.31,False
2.6576,False,2819.0,False,38.44,False
4.6094,False,2968.0,False,33.9,False
4.0739,False,6575.0,False,38.69,True
4.125,False,725.0,True,37.66,False
3.2917,False,2792.0,True,33.77,False
2.6961,False,3103.0,False,33.93,False
2.7826,False,1824.0,False,32.77,False
5.1228,False,6425.0,False,37.24,False
1.8633,False,1368.0,False,34.94,False
2.598,False,3098.0,False,34.02,True
1.7308,False,1957.0,False,39.52,True
2.8021,False,3026.0,False,34.43,True
2.1591,False,1491.0,False,37.93,True
7.6012,False,1969.0,True,33.47,False
1.5,False,1015.0,False,37.3,True
5.0261,False,2685.0,False,33.8,False
1.3,False,501.0,False,33.93,False
2.425,False,1441.0,False,33.89,False
3.4107,False,1036.0,False,36.64,True
5.8661,False,1988.0,True,33.06,False
3.4792,False,1645.0,False,33.51,False
2.9899,True,2941.0,False,37.76,False
4.875,False,1408.0,False,33.83,False
4.0352,False,1503.0,False,38.67,True
5.197,False,2038.0,False,33.86,False
4.9318,False,2018.0,False,37.34,False
5.2831,False,2125.0,False,37.33,False
2.0706,False,3015.0,False,34.05,False
5.2561,False,2778.0,False,36.32,True
2.3387,False,3011.0,False,33.6,False
2.1406,False,531.0,False,34.06,False
5.2149,False,2085.0,False,40.52,True
3.0915,False,2055.0,False,33.11,False
3.0472,False,1777.0,True,37.47,False
4.6964,False,2034.0,True,36.59,False
5.4842,False,3583.0,False,37.3,False
3.2151,False,1308.0,False,32.92,False
2.0959,False,3815.0,True,32.68,False
1.9208,False,2615.0,False,34.0,False
2.48,False,3275.0,False,37.69,True
4.1875,False,3769.0,False,36.84,True
4.7891,False,1335.0,False,36.43,False
1.7514,False,2716.0,False,34.09,False
3.9536,False,4115.0,False,33.78,False
3.3152,False,1290.0,False,34.4,False
2.9375,False,2530.0,False,38.42,False
3.5839,False,4750.0,False,33.16,False
2.0159,False,2172.0,True,32.56,False
5.1032,False,1636.0,True,37.45,False
3.6207,False,4312.0,False,34.09,False
1.6875,False,2307.0,False,33.92,True
3.6091,False,6862.0,False,34.87,True
1.2404,False,1279.0,False,40.59,True
4.4375,False,699.0,False,34.25,False
3.0321,False,4039.0,False,34.23,False
4.2071,False,6224.0,False,33.67,False
2.275,False,2696.0,True,41.95,False
2.6296,False,3509.0,True,32.65,False
2.9911,False,1824.0,False,38.52,True
2.0469,False,2602.0,True,33.73,False
3.2546,False,2697.0,False,38.79,False
2.3111,False,2405.0,False,34.24,False
5.2798,False,5332.0,False,37.96,True
3.5511,False,2319.0,False,38.65,True
2.3789,False,3696.0,False,34.11,False
1.8068,True,2737.0,False,37.79,False
3.1287,False,1309.0,False,34.13,False
2.1955,False,2745.0,False,35.13,True
5.606,False,2248.0,False,37.31,False
3.2396,True,2051.0,False,37.78,False
3.15,False,2682.0,False,38.92,True
1.2617,False,1482.0,False,35.36,True
1.3343,False,3247.0,False,36.72,True
1.7143,False,2305.0,False,34.01,False
2.6607,False,1215.0,True,34.41,False
3.4028,False,919.0,False,33.93,True
3.7306,False,2392.0,True,32.83,False
2.3882,False,1651.0,False,33.95,False
3.8906,False,2417.0,False,34.18,False
1.9145,True,1999.0,False,37.8,False
6.8591,True,2485.0,False,37.81,False
1.962,False,948.0,False,37.96,True
2.735,False,4629.0,False,38.49,True
2.809,False,2850.0,False,33.9,False
5.0278,False,2816.0,False,32.99,False
4.4766,False,2043.0,False,32.9,False
4.4602,False,5737.0,False,38.57,True
2.0417,False,2967.0,False,38.19,True
5.3344,False,3425.0,False,38.58,True
4.226,True,1704.0,False,37.77,False
2.1211,False,266.0,False,33.89,False
4.7361,False,2344.0,False,34.49,True
7.2494,False,8072.0,False,37.71,False
2.5833,False,4393.0,False,34.23,False
5.457,False,3292.0,False,33.92,False
4.675,False,2287.0,False,33.87,False
3.8,True,1340.0,False,37.64,False
2.2141,False,2888.0,False,33.67,True
2.7788,False,3900.0,False,38.61,True
7.4353,False,9540.0,False,37.67,False
4.0069,False,918.0,True,34.27,False
3.5,False,1145.0,True,37.53,False
4.5208,False,1959.0,False,37.66,True
2.6424,False,3946.0,False,39.37,False
5.3041,False,2733.0,False,33.79,False
6.6916,False,5989.0,False,34.38,True
4.7344,False,1392.0,False,34.0,False
3.6161,False,5534.0,False,33.8,True
3.5052,True,4001.0,False,37.76,False
4.0583,True,1650.0,False,37.72,False
2.3281,True,1218.0,False,37.75,False
5.8269,False,2084.0,False,38.35,True
2.151,False,1016.0,False,37.59,True
1.1185,True,1928.0,False,37.78,False
3.6212,False,3518.0,False,34.96,False
3.4812,False,1311.0,False,34.06,False
2.1602,False,1135.0,False,34.05,False
3.5833,False,1938.0,False,34.04,False
4.5234,False,1324.0,False,34.11,False
4.4875,False,3690.0,False,34.26,False
3.4297,False,1233.0,False,36.8,True
2.1036,False,1437.0,False,37.64,True
2.7038,False,1609.0,False,34.08,False
3.6053,False,1335.0,False,37.3,False
5.9225,False,3179.0,False,37.23,False
2.0952,False,529.0,False,33.76,False
2.5568,True,617.0,False,37.75,False
7.8005,False,8806.0,False,33.69,True
6.7385,False,2581.0,False,37.23,False
4.2137,False,3252.0,False,38.34,True
5.1915,False,1824.0,False,37.97,True
1.6607,False,766.0,False,36.08,True
2.5742,True,352.0,False,37.78,False
2.2411,False,865.0,False,33.98,False
2.1731,False,590.0,False,33.96,False
3.7316,False,4115.0,False,36.85,True
3.4703,False,3655.0,False,37.61,True
2.6979,False,1679.0,False,34.17,False
1.625,False,1706.0,False,33.54,True
2.9344,False,2101.0,False,34.03,False
3.6528,False,2220.0,True,32.78,False
5.1207,False,1980.0,True,37.53,False
2.1,False,2924.0,False,34.19,False
2.1731,True,990.0,False,37.75,False
1.3333,False,902.0,False,34.03,False
1.9963,False,1226.0,False,34.07,True
5.1461,False,4258.0,False,37.26,False
5.338,True,1604.0,False,37.9,False
2.3654,False,806.0,False,34.15,False
4.2823,False,4961.0,False,37.66,True
3.8586,False,1816.0,True,33.81,False
4.0074,False,3826.0,False,34.46,False
1.5556,False,2261.0,False,33.99,False
3.3906,False,1468.0,False,38.53,True
3.6033,False,18956.0,False,34.1,True
2.6506,False,3355.0,False,36.92,False
6.4238,False,4227.0,False,33.66,False
5.123,False,1548.0,False,33.82,False
3.875,True,1530.0,False,37.92,False
2.2875,False,2641.0,False,33.11,False
3.1607,False,639.0,False,33.94,False
3.6286,False,1437.0,False,36.63,False
4.6625,False,1594.0,False,37.58,True
2.3013,False,1440.0,False,35.13,True
5.4819,False,2465.0,False,33.17,False
3.6321,True,2866.0,False,37.91,False
4.8456,False,1307.0,False,33.92,False
3.2083,False,1375.0,False,34.07,False
4.0909,False,2363.0,False,33.79,False
1.6098,True,1170.0,False,37.82,False
2.8558,False,3075.0,False,33.25,False
5.2162,False,1945.0,False,33.95,False
7.2655,True,3004.0,False,37.86,False
4.0806,False,3090.0,False,32.9,False
2.4414,True,989.0,False,37.78,False
3.13,False,1504.0,False,41.88,False
2.2031,False,613.0,False,38.57,True
3.2188,True,2892.0,False,37.97,False
2.875,False,1257.0,False,34.43,False
3.4911,False,2230.0,False,38.7,True
1.4712,False,1555.0,False,34.02,False
4.016,True,3453.0,False,37.93,False
3.9063,True,754.0,False,37.76,False
2.1691,False,2214.0,False,36.68,True
6.01,False,1061.0,False,34.23,False
4.1172,False,1987.0,False,34.07,False
2.5938,False,1748.0,False,37.66,True
4.8787,False,4183.0,False,38.15,True
2.6563,False,931.0,False,33.86,False
1.1141,False,1023.0,False,37.97,True
3.7687,False,2400.0,False,38.13,True
5.1991,False,1937.0,True,37.73,False
3.125,False,889.0,False,38.56,True
2.1494,True,2343.0,False,37.79,False
2.9844,False,1905.0,False,34.17,True
6.0905,False,1374.0,False,33.68,False
5.112,False,3250.0,False,34.06,False
3.6007,False,3295.0,True,34.26,False
4.575,False,1908.0,False,33.84,False
2.2656,False,876.0,False,34.03,False
5.2722,False,1621.0,False,37.44,False
2.0655,False,1602.0,False,33.96,False
4.2067,False,1840.0,False,38.02,True
3.9922,False,614.0,False,37.96,True
2.0557,False,1478.0,False,34.09,False
7.0897,True,1389.0,False,37.86,False
5.3813,False,4314.0,False,37.48,False
4.9042,False,2962.0,False,34.19,False
3.2368,False,2945.0,False,33.88,False
4.4367,False,9269.0,False,34.2,True
4.9091,False,2321.0,False,37.36,False
1.9625,False,2052.0,False,40.11,False
3.5568,False,2824.0,False,34.26,False
2.8417,False,3032.0,False,38.55,True
6.4242,False,4235.0,False,33.86,False
4.1141,False,5943.0,False,34.05,False
5.7934,False,3589.0,False,33.78,False
4.7159,False,769.0,False,33.89,False
3.8472,False,3287.0,False,34.05,False
5.2549,False,2043.0,False,33.65,False
4.5625,False,2822.0,False,36.78,True
4.3947,False,1597.0,False,34.08,False
6.0621,False,2403.0,True,37.06,False
2.24,False,2873.0,True,32.64,False
3.7282,False,2842.0,True,33.68,False
4.8073,False,1554.0,False,38.28,True
3.4896,False,1728.0,False,38.24,False
6.0116,False,884.0,False,37.36,False
3.0431,False,2860.0,False,34.2,False
2.375,False,1392.0,False,38.0,True
3.6923,True,1165.0,False,37.59,False
3.0,False,1175.0,False,37.4,True
5.0839,False,1375.0,False,33.89,False
5.5601,False,2417.0,False,33.9,False
2.6023,False,1930.0,False,39.26,True
1.1985,False,3014.0,False,33.99,False
3.025,False,956.0,False,38.81,False
3.7139,False,4257.0,False,33.62,False
2.5313,False,2943.0,False,35.14,True
4.6628,False,2089.0,True,37.59,False
3.1607,False,1643.0,False,34.26,False
5.2155,False,2405.0,False,38.27,False
3.3322,False,957.0,False,34.12,False
5.1668,False,3187.0,False,34.3,False
2.905,False,1974.0,False,38.46,False
2.5547,False,2225.0,False,33.94,False
5.299,False,3189.0,False,34.91,False
1.6642,False,2124.0,True,36.97,False
4.2935,False,4256.0,False,34.29,False
4.6719,False,1824.0,False,38.48,True
4.725,True,2185.0,False,37.94,False
7.5925,False,3089.0,True,32.72,False
2.9083,False,2564.0,False,37.8,True
4.8105,False,4763.0,True,34.42,False
3.087,False,1703.0,False,39.2,True
4.1845,False,3009.0,True,34.26,False
3.9224,False,4617.0,True,34.39,False
1.8095,False,2857.0,False,39.28,True
5.5255,False,928.0,False,33.92,False
1.6784,False,5130.0,False,34.43,True
4.1775,False,6034.0,False,34.04,True
2.0133,False,2170.0,False,34.11,True
3.5781,False,2080.0,False,36.62,True
4.8233,False,6322.0,False,38.37,False
2.465,False,2261.0,True,32.75,False
3.2895,False,1648.0,True,34.41,False
4.1836,False,2029.0,False,34.12,False
2.4545,False,762.0,False,38.19,True
5.5,False,828.0,False,37.68,True
4.0174,False,5018.0,False,37.28,False
1.1687,False,1498.0,False,34.11,True
4.9904,False,2397.0,False,36.85,True
1.6319,False,1841.0,False,34.05,False
2.3711,False,1808.0,False,39.74,True
3.6087,False,1813.0,False,39.05,True
2.475,False,52.0,True,34.35,False
8.6803,False,2402.0,False,33.07,False
2.5455,False,722.0,False,34.05,False
2.6563,True,2607.0,False,37.68,False
4.0167,False,2626.0,False,33.51,False
2.1366,False,926.0,False,33.92,False
6.0667,True,4572.0,False,37.53,False
6.7837,False,3544.0,False,33.89,False
3.0893,True,762.0,False,37.79,False
4.3125,False,2602.0,True,38.1,False
3.7235,False,1091.0,False,34.11,False
2.706,False,1673.0,False,36.22,True
2.625,False,2128.0,False,36.8,True
3.875,False,1162.0,False,33.86,False
2.3214,False,1769.0,False,34.04,False
2.3667,False,3758.0,False,40.78,True
4.825,True,1868.0,False,38.33,False
6.0,False,3112.0,False,33.78,False
4.9806,False,10356.0,False,34.7,True
5.7833,False,3285.0,False,37.31,False
3.6422,False,1058.0,False,34.94,False
1.4722,False,329.0,False,34.42,False
5.1412,False,3337.0,True,37.05,False
3.875,False,1877.0,True,32.83,False
4.6771,False,5275.0,True,37.67,False
2.9187,False,2213.0,False,35.06,True
2.75,False,1098.0,False,34.02,False
2.4408,False,1979.0,False,33.95,True
3.7321,False,1264.0,False,33.91,False
3.0568,False,2417.0,False,35.38,True
2.8958,False,1595.0,True,40.62,False
1.7885,False,1852.0,False,39.37,True
3.3966,False,3172.0,False,34.08,False
3.375,True,1811.0,False,37.97,False
2.5568,False,1359.0,False,34.01,False
3.1211,False,3514.0,False,34.1,False
1.5156,True,1436.0,False,37.79,False
4.537,False,1138.0,False,33.89,False
6.838,False,3677.0,False,34.26,False
2.625,False,598.0,False,34.1,False
2.7838,False,5016.0,True,32.62,False
2.7321,False,3379.0,False,36.3,True
2.3077,False,676.0,False,34.02,False
3.0,False,1901.0,False,34.11,False
3.2667,False,4227.0,False,37.82,True
3.1393,False,5320.0,False,33.97,True
2.9083,False,3333.0,True,33.05,False
5.3046,False,4365.0,True,33.77,False
2.8493,False,2230.0,False,33.89,False
3.5489,False,2875.0,False,37.68,True
8.1194,True,2449.0,False,37.83,False
3.625,True,978.0,False,38.0,False
3.6696,False,1967.0,False,33.71,False
2.4474,False,2439.0,False,36.45,True
2.6573,False,1377.0,False,37.31,False
5.0704,False,14058.0,False,34.02,False
3.125,False,490.0,False,34.24,False
3.9612,False,1639.0,False,33.97,False
1.7701,False,3042.0,True,33.78,False
3.5288,False,1851.0,False,38.78,True
3.175,False,1868.0,False,38.02,True
1.8584,False,1853.0,True,33.74,False
5.1297,True,3913.0,False,37.99,False
3.1042,False,4966.0,False,37.5,True
4.9,False,1773.0,True,33.83,False
4.3309,False,2551.0,False,39.75,True
2.4567,False,3044.0,False,35.62,False
4.73,False,3595.0,False,34.19,True
4.3601,False,2343.0,True,32.57,False
7.3681,False,5415.0,False,33.85,False
1.695,False,405.0,False,33.96,False
4.9024,False,2366.0,False,32.92,False
3.0208,False,1020.0,True,41.06,False
3.0691,False,3631.0,False,34.19,False
2.45,False,1305.0,True,33.75,False
3.5646,False,2462.0,False,33.87,False
2.0284,False,1730.0,True,32.77,False
2.7014,False,1718.0,True,32.75,False
4.625,False,1074.0,False,33.84,False
3.0417,False,643.0,False,38.67,True
3.0642,False,1601.0,False,34.11,False
3.9219,False,1889.0,False,34.08,False
1.9485,False,3421.0,False,38.54,True
2.0278,False,1239.0,False,37.13,True
6.7413,True,6164.0,False,37.55,False
3.276,False,1823.0,False,38.53,False
5.8659,False,1875.0,False,34.11,False
2.8452,False,2585.0,False,35.4,True
6.4415,False,3086.0,False,33.83,False
1.6952,False,2617.0,False,37.64,True
4.9196,False,2845.0,False,36.73,True
2.7072,False,3169.0,False,38.49,False
1.9271,False,950.0,False,34.05,False
3.0625,False,724.0,False,34.19,False
3.2794,True,1283.0,False,37.91,False
8.176,False,3674.0,False,34.26,False
5.7389,False,4466.0,False,33.78,False
0.9407,False,850.0,False,35.36,True
1.1295,False,1776.0,True,33.77,False
2.0673,False,1521.0,False,33.97,False
6.7694,False,3124.0,False,34.88,False
5.0915,False,2030.0,False,37.98,True
2.8594,False,1192.0,False,37.33,False
4.2432,False,6141.0,False,38.54,True
2.2621,False,1377.0,False,34.15,False
7.2982,False,5532.0,False,37.33,False
4.1932,True,3581.0,False,37.73,False
6.4962,False,2513.0,False,34.03,True
2.9489,False,1548.0,False,38.99,True
3.05,False,1296.0,False,34.0,False
3.0912,False,2352.0,False,36.84,True
4.3542,False,2304.0,False,34.16,False
1.5427,False,2136.0,False,33.95,False
5.1512,False,12837.0,False,33.9,True
5.7421,False,3326.0,False,34.28,True
4.0542,False,5643.0,False,33.84,False
2.2865,False,1287.0,False,34.13,True
2.0677,False,1813.0,False,33.79,False
3.506,False,4420.0,False,37.24,False
5.1733,False,2823.0,True,33.19,False
3.0536,False,1672.0,False,38.54,True
4.2437,False,2323.0,False,33.91,False
3.9688,False,2351.0,True,37.56,False
3.8824,False,1088.0,False,33.91,False
2.303,False,1448.0,True,34.43,False
7.7313,False,2500.0,False,33.69,False
5.7068,False,3980.0,False,37.7,True
3.2083,False,2856.0,False,32.78,True
3.9583,False,2722.0,False,32.74,False
3.2405,False,4084.0,False,35.12,True
3.3906,True,2562.0,False,37.7,False
8.003,False,9117.0,False,37.82,False
2.0968,False,1875.0,False,34.19,False
3.5112,False,4920.0,True,36.97,False
3.4509,False,3342.0,False,35.12,False
3.6639,False,2725.0,False,34.98,False
3.4455,False,2142.0,False,33.52,False
3.2216,False,2096.0,False,36.92,False
3.7143,False,859.0,False,33.93,False
5.1296,False,1579.0,False,34.27,False
6.2708,False,1230.0,False,34.22,False
2.6536,False,2467.0,False,34.08,True
1.9336,False,1864.0,False,34.05,False
2.7545,False,1296.0,True,33.43,False
2.945,False,1479.0,False,34.08,False
4.125,False,3440.0,False,34.19,False
4.9861,False,3080.0,False,38.04,True
3.1645,False,1358.0,False,37.52,True
2.2981,False,1927.0,False,35.78,True
4.2898,False,1975.0,False,34.09,False
2.2069,False,1526.0,True,34.41,False
2.0,False,3708.0,False,33.79,False
3.7,False,3364.0,False,37.96,True
3.7816,False,8850.0,False,34.26,False
2.6639,False,2329.0,False,34.02,False
3.1641,False,3043.0,False,35.35,False
3.525,False,1478.0,False,33.93,False
2.4866,False,2205.0,False,37.96,True
3.2723,False,1302.0,False,34.14,True
0.9637,True,493.0,False,37.67,False
2.3464,False,1433.0,False,34.08,False
8.338,False,1145.0,False,38.54,True
2.4006,False,2246.0,False,36.6,True
2.625,False,1185.0,False,34.05,True
2.3469,False,1166.0,False,37.74,True
6.0,False,1055.0,False,33.85,False
5.7295,False,3133.0,False,37.28,False
5.2118,False,1109.0,False,34.2,False
3.1364,False,2616.0,False,33.76,True
2.1471,False,1626.0,True,34.38,False
1.2056,False,588.0,False,34.0,False
6.1552,False,16414.0,False,33.98,False
5.1182,False,2395.0,False,33.84,False
0.7286,True,935.0,False,37.81,False
3.235,False,1481.0,False,33.64,False
3.5437,False,1790.0,True,32.69,False
2.555,False,1786.0,False,38.67,True
1.6103,False,2450.0,False,36.07,True
4.3409,False,1104.0,True,36.98,False
4.1544,True,3565.0,False,37.4,False
4.1458,False,2144.0,False,33.89,False
5.2015,True,10191.0,False,38.0,False
5.2049,False,1298.0,False,34.12,False
2.3462,False,1068.0,False,34.09,False
1.7426,False,2242.0,False,39.73,True
5.1423,False,1755.0,False,34.16,False
2.3482,False,1275.0,True,38.28,False
5.2443,False,1755.0,False,37.68,True
5.253,False,9179.0,False,33.96,True
5.0871,False,4609.0,False,36.81,True
1.9375,True,783.0,False,37.8,False
5.149,False,2994.0,False,32.9,False
3.1912,False,1829.0,False,33.93,False
2.2017,False,3551.0,True,32.75,False
6.0531,False,2765.0,False,33.8,False
3.6629,False,3246.0,False,34.01,False
2.4079,False,5178.0,False,40.6,True
4.0294,False,5877.0,False,34.13,True
4.7877,False,6617.0,False,33.95,True
5.2741,False,1659.0,False,32.76,False
2.5474,False,2267.0,False,35.47,True
2.639,False,4220.0,True,37.63,False
2.7303,False,1891.0,False,39.01,True
1.9667,True,793.0,False,38.11,False
4.1473,False,3219.0,False,37.35,False
5.7192,False,3986.0,True,32.68,False
2.4333,False,1709.0,False,33.9,False
1.9074,False,2451.0,False,34.01,False
3.5391,False,2019.0,False,34.9,False
4.4063,False,3021.0,False,34.01,True
3.5125,False,1413.0,False,33.94,False
5.5677,False,2351.0,False,33.5,False
4.075,False,2300.0,False,38.23,False
3.1738,False,1923.0,False,37.25,True
1.425,False,382.0,False,33.83,False
4.4695,False,1843.0,False,38.71,True
4.997,False,7085.0,False,35.33,True
5.5469,False,19059.0,False,33.96,False
3.8292,False,1734.0,False,34.15,True
1.3333,False,239.0,True,33.8,False
1.3958,False,242.0,False,38.04,True
3.0469,False,2395.0,False,40.66,False
5.0,False,1240.0,False,37.29,False
2.05,False,1607.0,True,32.75,False
2.3438,False,1175.0,False,34.07,False
4.0,False,1347.0,False,34.22,True
1.9203,False,1863.0,True,32.73,False
3.227,False,2288.0,False,34.38,False
6.5004,False,2411.0,False,37.41,False
7.8864,True,1927.0,False,37.9,False
4.9292,False,2793.0,False,36.83,True
5.1998,False,5870.0,False,33.01,False
1.6932,False,1655.0,False,38.54,True
5.5683,False,5076.0,False,34.14,False
7.4729,False,3250.0,False,37.35,False
1.3922,False,1731.0,False,36.7,True
3.1914,False,5613.0,True,36.98,False
4.3586,False,6761.0,False,38.27,True
4.575,False,2186.0,False,33.77,False
4.8214,False,2297.0,False,34.16,True
1.9441,False,1297.0,False,38.51,True
1.7961,False,1147.0,False,34.01,False
2.3224,False,2220.0,False,39.36,True
2.7961,False,2050.0,False,33.2,False
1.9583,False,941.0,False,33.9,False
2.2165,False,4202.0,True,35.3,False
4.9743,False,2176.0,False,33.9,False
2.725,False,395.0,True,32.69,False
2.1563,True,1591.0,False,37.8,False
3.4861,True,3519.0,False,37.8,False
1.6685,False,2225.0,False,33.98,False
1.5195,False,1951.0,False,34.09,False
3.375,False,191.0,False,33.71,False
3.0927,False,1113.0,False,33.98,False
2.3272,False,1951.0,False,38.53,True
5.1506,False,8275.0,False,37.33,False
5.25,False,80.0,False,33.92,False
1.8355,False,2796.0,False,39.12,True
1.4871,False,1654.0,False,38.03,True
6.4598,False,4265.0,False,33.62,False
1.7566,False,661.0,False,38.94,True
6.9935,False,11668.0,True,34.14,False
2.3542,False,1378.0,False,38.53,True
1.9066,False,6145.0,False,35.26,True
2.0425,False,2467.0,False,40.19,True
3.0546,False,4492.0,True,37.7,False
2.2684,False,1744.0,False,34.05,False
2.25,False,3437.0,False,34.07,False
4.2458,True,3823.0,False,37.8,False
6.0648,False,1451.0,False,33.97,False
3.0,False,294.0,False,37.5,True
2.1927,False,5484.0,False,34.01,True
4.8839,False,4201.0,False,35.34,True
2.8233,False,4345.0,False,34.06,False
2.1078,False,1690.0,False,34.03,False
3.527,False,2975.0,True,37.72,False
3.8906,False,1937.0,False,34.17,True
6.7138,True,2863.0,False,37.89,False
1.2094,False,2714.0,False,33.96,False
3.5078,False,730.0,True,32.81,False
2.3417,False,1901.0,False,33.98,False
3.7364,True,2316.0,False,37.53,False
7.1754,True,2318.0,False,37.9,False
1.9063,False,221.0,False,33.97,False
2.6897,False,898.0,False,38.62,True
1.8325,False,3295.0,False,37.37,True
3.6845,False,1904.0,False,34.12,False
1.8845,False,2399.0,False,33.79,True
4.2019,False,1286.0,False,34.11,False
1.4804,True,1734.0,False,37.79,False
