STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
32906,1944-2-25,T,,22.22222222,14.44444444,18.33333333,0.0,,44,2,25,T,,,72.0,58.0,65.0,0.0,,,,,,,,,,,,
32906,1944-2-26,10.414,,16.66666667,11.66666667,14.44444444,0.0,,44,2,26,0.41,,,62.0,53.0,58.0,0.0,,,,,,,,,,,,
32906,1944-2-27,0,,26.66666667,13.33333333,20.0,0.0,,44,2,27,0,,,80.0,56.0,68.0,0.0,,,,,,,,,,,,
32906,1944-2-28,0,,28.33333333,13.33333333,21.11111111,0.0,,44,2,28,0,,,83.0,56.0,70.0,0.0,,,,,,,,,,,,
32906,1944-2-29,0,,30.0,13.33333333,21.66666667,0.0,,44,2,29,0,,,86.0,56.0,71.0,0.0,,,,,,,,,,,,
32906,1944-3-1,T,,27.77777778,16.11111111,22.22222222,0.0,,44,3,1,T,,,82.0,61.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-2,0,,27.77777778,16.66666667,22.22222222,0.0,,44,3,2,0,,,82.0,62.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-3,0,,30.0,13.88888889,22.22222222,0.0,,44,3,3,0,,,86.0,57.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-4,0,,29.44444444,14.44444444,22.22222222,0.0,,44,3,4,0,,,85.0,58.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-6,0,,30.0,16.66666667,23.33333333,0.0,,44,3,6,0,,,86.0,62.0,74.0,0.0,,,,,,,,,,,,
32906,1944-3-7,1.524,,23.88888889,17.77777778,21.11111111,0.0,,44,3,7,0.06,,,75.0,64.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-8,0,,27.22222222,17.22222222,22.22222222,0.0,,44,3,8,0,,,81.0,63.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-9,0,,28.88888889,15.55555556,22.22222222,0.0,,44,3,9,0,,,84.0,60.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-10,T,,23.33333333,17.77777778,20.55555556,0.0,,44,3,10,T,,,74.0,64.0,69.0,0.0,,,,,,,,,,,,
32906,1944-3-11,0,,28.33333333,15.0,21.66666667,0.0,,44,3,11,0,,,83.0,59.0,71.0,0.0,,,,,,,,,,,,
32906,1944-3-12,0,,28.88888889,15.0,22.22222222,0.0,,44,3,12,0,,,84.0,59.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-13,T,,30.0,14.44444444,22.22222222,0.0,,44,3,13,T,,,86.0,58.0,72.0,0.0,,,,,,,,,,,,
32906,1944-3-14,0.254,,26.66666667,15.55555556,21.11111111,0.0,,44,3,14,0.01,,,80.0,60.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-15,2.794,,24.44444444,16.11111111,20.0,0.0,,44,3,15,0.11,,,76.0,61.0,68.0,0.0,,,,,,,,,,,,
32906,1944-3-16,2.286,,25.0,16.11111111,20.55555556,0.0,,44,3,16,0.09,,,77.0,61.0,69.0,0.0,,,,,,,,,,,,
32906,1944-3-17,18.034,,28.33333333,15.0,21.66666667,0.0,,44,3,17,0.71,,,83.0,59.0,71.0,0.0,,,,,,,,,,,,
32906,1944-3-18,23.622,,23.33333333,14.44444444,18.88888889,0.0,,44,3,18,0.93,,,74.0,58.0,66.0,0.0,,,,,,,,,,,,
32906,1944-3-19,T,,26.66666667,15.55555556,21.11111111,0.0,,44,3,19,T,,,80.0,60.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-20,0,,30.0,15.55555556,22.77777778,0.0,,44,3,20,0,,,86.0,60.0,73.0,0.0,,,,,,,,,,,,
32906,1944-3-21,0,,31.11111111,17.22222222,24.44444444,0.0,,44,3,21,0,,,88.0,63.0,76.0,0.0,,,,,,,,,,,,
32906,1944-3-22,4.572,,25.55555556,17.77777778,21.66666667,0.0,,44,3,22,0.18,,,78.0,64.0,71.0,0.0,,,,,,,,,,,,
32906,1944-3-23,0.254,,25.0,16.11111111,20.55555556,0.0,,44,3,23,0.01,,,77.0,61.0,69.0,0.0,,,,,,,,,,,,
32906,1944-3-24,0.254,,23.88888889,15.55555556,20.0,0.0,,44,3,24,0.01,,,75.0,60.0,68.0,0.0,,,,,,,,,,,,
32906,1944-3-25,29.21,,22.22222222,16.11111111,18.88888889,0.0,,44,3,25,1.15,,,72.0,61.0,66.0,0.0,,,,,,,,,,,,
32906,1944-3-26,0,,26.66666667,16.11111111,21.11111111,0.0,,44,3,26,0,,,80.0,61.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-27,2.54,,24.44444444,17.22222222,21.11111111,0.0,,44,3,27,0.1,,,76.0,63.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-28,8.128,,26.66666667,16.11111111,21.11111111,0.0,,44,3,28,0.32,,,80.0,61.0,70.0,0.0,,,,,,,,,,,,
32906,1944-3-29,0,,31.66666667,15.0,23.33333333,0.0,,44,3,29,0,,,89.0,59.0,74.0,0.0,,,,,,,,,,,,
32906,1944-3-31,1.524,,25.55555556,17.77777778,21.66666667,0.0,,44,3,31,0.06,,,78.0,64.0,71.0,0.0,,,,,,,,,,,,
32906,1944-4-1,16.51,,23.88888889,16.11111111,20.0,0.0,,44,4,1,0.65,,,75.0,61.0,68.0,0.0,,,,,,,,,,,,
32906,1944-4-3,T,,26.66666667,17.22222222,22.22222222,0.0,,44,4,3,T,,,80.0,63.0,72.0,0.0,,,,,,,,,,,,
32906,1944-4-4,11.938,,21.11111111,17.77777778,19.44444444,0.0,,44,4,4,0.47,,,70.0,64.0,67.0,0.0,,,,,,,,,,,,
32906,1944-4-5,5.842,,28.88888889,16.66666667,22.77777778,0.0,,44,4,5,0.23,,,84.0,62.0,73.0,0.0,,,,,,,,,,,,
32906,1944-4-6,4.318,,26.11111111,16.66666667,21.11111111,0.0,,44,4,6,0.17,,,79.0,62.0,70.0,0.0,,,,,,,,,,,,
32906,1944-4-7,T,,29.44444444,14.44444444,22.22222222,0.0,,44,4,7,T,,,85.0,58.0,72.0,0.0,,,,,,,,,,,,
32906,1944-4-8,T,,27.77777778,14.44444444,21.11111111,0.0,,44,4,8,T,,,82.0,58.0,70.0,0.0,,,,,,,,,,,,
32906,1944-4-9,1.016,,25.0,15.55555556,20.0,0.0,,44,4,9,0.04,,,77.0,60.0,68.0,0.0,,,,,,,,,,,,
32906,1944-4-10,1.016,,23.88888889,15.55555556,20.0,0.0,,44,4,10,0.04,,,75.0,60.0,68.0,0.0,,,,,,,,,,,,
32906,1944-4-11,0,,30.0,13.33333333,21.66666667,0.0,,44,4,11,0,,,86.0,56.0,71.0,0.0,,,,,,,,,,,,
32906,1944-4-12,T,,31.66666667,17.22222222,24.44444444,0.0,,44,4,12,T,,,89.0,63.0,76.0,0.0,,,,,,,,,,,,
32906,1944-4-13,0.508,,26.11111111,17.77777778,22.22222222,0.0,,44,4,13,0.02,,,79.0,64.0,72.0,0.0,,,,,,,,,,,,
32906,1944-4-14,1.016,,25.55555556,17.77777778,21.66666667,0.0,,44,4,14,0.04,,,78.0,64.0,71.0,0.0,,,,,,,,,,,,
32906,1944-4-15,15.24,,24.44444444,17.77777778,21.11111111,0.0,,44,4,15,0.6,,,76.0,64.0,70.0,0.0,,,,,,,,,,,,
32906,1944-4-16,14.224,,21.11111111,17.22222222,18.88888889,0.0,,44,4,16,0.56,,,70.0,63.0,66.0,0.0,,,,,,,,,,,,
32906,1944-4-17,0,,30.0,14.44444444,22.22222222,0.0,,44,4,17,0,,,86.0,58.0,72.0,0.0,,,,,,,,,,,,
32906,1944-4-19,6.096,,23.33333333,17.77777778,20.55555556,0.0,,44,4,19,0.24,,,74.0,64.0,69.0,0.0,,,,,,,,,,,,
32906,1944-4-20,0,,31.11111111,15.55555556,23.33333333,0.0,,44,4,20,0,,,88.0,60.0,74.0,0.0,,,,,,,,,,,,
32906,1944-4-21,0,,33.33333333,15.55555556,24.44444444,0.0,,44,4,21,0,,,92.0,60.0,76.0,0.0,,,,,,,,,,,,
32906,1944-4-22,0,,33.88888889,18.33333333,26.11111111,0.0,,44,4,22,0,,,93.0,65.0,79.0,0.0,,,,,,,,,,,,
32906,1944-4-23,0,,32.22222222,19.44444444,25.55555556,0.0,,44,4,23,0,,,90.0,67.0,78.0,0.0,,,,,,,,,,,,
32906,1944-4-24,0,,34.44444444,20.55555556,27.77777778,0.0,,44,4,24,0,,,94.0,69.0,82.0,0.0,,,,,,,,,,,,
32906,1944-4-25,0,,35.55555556,20.55555556,27.77777778,0.0,,44,4,25,0,,,96.0,69.0,82.0,0.0,,,,,,,,,,,,
32906,1944-4-26,0,,30.55555556,21.11111111,25.55555556,0.0,,44,4,26,0,,,87.0,70.0,78.0,0.0,,,,,,,,,,,,
32906,1944-4-27,0,,30.55555556,20.55555556,25.55555556,0.0,,44,4,27,0,,,87.0,69.0,78.0,0.0,,,,,,,,,,,,
32906,1944-4-28,4.826,,32.22222222,22.22222222,27.22222222,0.0,,44,4,28,0.19,,,90.0,72.0,81.0,0.0,,,,,,,,,,,,
32906,1944-4-29,0.254,,26.11111111,21.11111111,23.33333333,0.0,,44,4,29,0.01,,,79.0,70.0,74.0,0.0,,,,,,,,,,,,
32906,1944-4-30,3.048,,27.22222222,20.55555556,23.88888889,0.0,,44,4,30,0.12,,,81.0,69.0,75.0,0.0,,,,,,,,,,,,
32906,1944-5-1,7.62,,24.44444444,20.55555556,22.22222222,0.0,,44,5,1,0.3,,,76.0,69.0,72.0,0.0,,,,,,,,,,,,
32906,1944-5-2,10.922,,26.11111111,18.88888889,22.22222222,0.0,,44,5,2,0.43,,,79.0,66.0,72.0,0.0,,,,,,,,,,,,
32906,1944-5-3,10.16,,27.22222222,19.44444444,23.33333333,0.0,,44,5,3,0.4,,,81.0,67.0,74.0,0.0,,,,,,,,,,,,
32906,1944-5-4,T,,30.0,19.44444444,24.44444444,0.0,,44,5,4,T,,,86.0,67.0,76.0,0.0,,,,,,,,,,,,
32906,1944-5-5,T,,31.66666667,21.11111111,26.66666667,0.0,,44,5,5,T,,,89.0,70.0,80.0,0.0,,,,,,,,,,,,
32906,1944-5-6,T,,31.11111111,22.22222222,26.66666667,0.0,,44,5,6,T,,,88.0,72.0,80.0,0.0,,,,,,,,,,,,
32906,1944-5-8,11.938,,26.11111111,20.0,23.33333333,0.0,,44,5,8,0.47,,,79.0,68.0,74.0,0.0,,,,,,,,,,,,
32906,1944-5-10,0,,34.44444444,20.55555556,27.77777778,0.0,,44,5,10,0,,,94.0,69.0,82.0,0.0,,,,,,,,,,,,
32906,1944-5-11,1.524,,32.77777778,22.77777778,27.77777778,0.0,,44,5,11,0.06,,,91.0,73.0,82.0,0.0,,,,,,,,,,,,
32906,1944-5-12,T,,27.77777778,21.11111111,24.44444444,0.0,,44,5,12,T,,,82.0,70.0,76.0,0.0,,,,,,,,,,,,
32906,1944-5-13,6.604,,26.66666667,20.55555556,23.33333333,0.0,1,44,5,13,0.26,,,80.0,69.0,74.0,0.0,,,,,,,1,,,,,
32906,1944-5-14,54.61,,23.33333333,20.55555556,22.22222222,0.0,,44,5,14,2.15,,,74.0,69.0,72.0,0.0,,,,,,,,,,,,
32906,1944-5-15,20.32,,22.77777778,20.0,21.11111111,0.0,,44,5,15,0.8,,,73.0,68.0,70.0,0.0,,,,,,,,,,,,
32906,1944-5-16,0,,31.11111111,20.55555556,25.55555556,0.0,,44,5,16,0,,,88.0,69.0,78.0,0.0,,,,,,,,,,,,
32906,1944-5-17,0,,33.33333333,20.55555556,26.66666667,0.0,,44,5,17,0,,,92.0,69.0,80.0,0.0,,,,,,,,,,,,
32906,1944-5-18,0,,35.55555556,21.66666667,28.88888889,0.0,,44,5,18,0,,,96.0,71.0,84.0,0.0,,,,,,,,,,,,
32906,1944-5-19,24.638,,32.77777778,21.66666667,27.22222222,0.0,,44,5,19,0.97,,,91.0,71.0,81.0,0.0,,,,,,,,,,,,
32906,1944-5-20,13.208,,30.55555556,22.77777778,26.66666667,0.0,,44,5,20,0.52,,,87.0,73.0,80.0,0.0,,,,,,,,,,,,
32906,1944-5-21,0,,35.0,21.66666667,28.33333333,0.0,,44,5,21,0,,,95.0,71.0,83.0,0.0,,,,,,,,,,,,
32906,1944-5-22,T,,30.0,24.44444444,27.22222222,0.0,,44,5,22,T,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
32906,1944-5-23,1.016,,32.77777778,22.77777778,27.77777778,0.0,,44,5,23,0.04,,,91.0,73.0,82.0,0.0,,,,,,,,,,,,
32906,1944-5-24,1.016,,25.55555556,22.22222222,23.88888889,0.0,,44,5,24,0.04,,,78.0,72.0,75.0,0.0,,,,,,,,,,,,
32906,1944-5-25,0,,24.44444444,21.11111111,22.77777778,0.0,,44,5,25,,,,76.0,70.0,73.0,0.0,,,,,,,,,,,,
32906,1944-5-26,72.898,,23.33333333,20.0,21.66666667,0.0,,44,5,26,2.87,,,74.0,68.0,71.0,0.0,,,,,,,,,,,,
32906,1944-5-27,9.398,,27.77777778,20.0,23.88888889,0.0,,44,5,27,0.37,,,82.0,68.0,75.0,0.0,,,,,,,,,,,,
32906,1944-5-28,0,,33.33333333,20.0,26.66666667,0.0,,44,5,28,0,,,92.0,68.0,80.0,0.0,,,,,,,,,,,,
32906,1944-5-29,0,,35.55555556,21.66666667,28.88888889,0.0,,44,5,29,0,,,96.0,71.0,84.0,0.0,,,,,,,,,,,,
32906,1944-5-30,0,,33.88888889,22.22222222,27.77777778,0.0,,44,5,30,0,,,93.0,72.0,82.0,0.0,,,,,,,,,,,,
32906,1944-6-1,29.464,,33.33333333,23.33333333,28.33333333,0.0,,44,6,1,1.16,,,92.0,74.0,83.0,0.0,,,,,,,,,,,,
32906,1944-6-2,30.988,,31.11111111,22.77777778,26.66666667,0.0,,44,6,2,1.22,,,88.0,73.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-3,0.508,,30.0,23.33333333,26.66666667,0.0,,44,6,3,0.02,,,86.0,74.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-4,T,,34.44444444,23.88888889,28.88888889,0.0,,44,6,4,T,,,94.0,75.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-5,0.762,,33.88888889,24.44444444,28.88888889,0.0,,44,6,5,0.03,,,93.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-6,24.892,,33.88888889,23.88888889,28.88888889,0.0,,44,6,6,0.98,,,93.0,75.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-8,17.018,,31.66666667,22.77777778,27.22222222,0.0,,44,6,8,0.67,,,89.0,73.0,81.0,0.0,,,,,,,,,,,,
32906,1944-6-9,8.382,,28.33333333,23.33333333,25.55555556,0.0,,44,6,9,0.33,,,83.0,74.0,78.0,0.0,,,,,,,,,,,,
32906,1944-6-10,T,,32.22222222,23.88888889,27.77777778,0.0,,44,6,10,T,,,90.0,75.0,82.0,0.0,,,,,,,,,,,,
32906,1944-6-11,1.524,,32.22222222,23.88888889,27.77777778,0.0,,44,6,11,0.06,,,90.0,75.0,82.0,0.0,,,,,,,,,,,,
32906,1944-6-12,0,,33.33333333,24.44444444,28.88888889,0.0,,44,6,12,0,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-14,54.356,,29.44444444,23.88888889,26.66666667,0.0,,44,6,14,2.14,,,85.0,75.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-15,4.318,,31.11111111,23.33333333,27.22222222,0.0,,44,6,15,0.17,,,88.0,74.0,81.0,0.0,,,,,,,,,,,,
32906,1944-6-16,64.77,,30.0,23.33333333,26.66666667,0.0,,44,6,16,2.55,,,86.0,74.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-17,77.216,,30.0,22.77777778,26.66666667,0.0,,44,6,17,3.04,,,86.0,73.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-18,27.432,,27.22222222,22.77777778,25.0,0.0,,44,6,18,1.08,,,81.0,73.0,77.0,0.0,,,,,,,,,,,,
32906,1944-6-19,2.032,,29.44444444,22.77777778,26.11111111,0.0,,44,6,19,0.08,,,85.0,73.0,79.0,0.0,,,,,,,,,,,,
32906,1944-6-20,T,,33.33333333,24.44444444,28.88888889,0.0,,44,6,20,T,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-21,12.954,,31.66666667,23.33333333,27.77777778,0.0,,44,6,21,0.51,,,89.0,74.0,82.0,0.0,,,,,,,,,,,,
32906,1944-6-22,7.366,,32.22222222,24.44444444,28.33333333,0.0,,44,6,22,0.29,,,90.0,76.0,83.0,0.0,,,,,,,,,,,,
32906,1944-6-23,T,,33.88888889,25.0,29.44444444,0.0,,44,6,23,T,,,93.0,77.0,85.0,0.0,,,,,,,,,,,,
32906,1944-6-24,0.762,,32.77777778,25.55555556,28.88888889,0.0,,44,6,24,0.03,,,91.0,78.0,84.0,0.0,,,,,,,,,,,,
32906,1944-6-26,6.604,,30.0,23.88888889,26.66666667,0.0,,44,6,26,0.26,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-27,5.08,,30.0,23.33333333,26.66666667,0.0,,44,6,27,0.2,,,86.0,74.0,80.0,0.0,,,,,,,,,,,,
32906,1944-6-28,10.16,,29.44444444,22.77777778,26.11111111,0.0,,44,6,28,0.4,,,85.0,73.0,79.0,0.0,,,,,,,,,,,,
32906,1944-6-29,35.306,,31.11111111,23.33333333,27.22222222,0.0,,44,6,29,1.39,,,88.0,74.0,81.0,0.0,,,,,,,,,,,,
32906,1944-6-30,10.922,,28.33333333,23.33333333,25.55555556,0.0,,44,6,30,0.43,,,83.0,74.0,78.0,0.0,,,,,,,,,,,,
32906,1944-7-1,33.782,,30.55555556,22.77777778,26.66666667,0.0,,44,7,1,1.33,,,87.0,73.0,80.0,0.0,,,,,,,,,,,,
32906,1944-7-2,48.768,,30.55555556,23.33333333,26.66666667,0.0,,44,7,2,1.92,,,87.0,74.0,80.0,0.0,,,,,,,,,,,,
32906,1944-7-3,0,,33.33333333,24.44444444,28.88888889,0.0,,44,7,3,0,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-4,33.274,,32.22222222,24.44444444,28.33333333,0.0,,44,7,4,1.31,,,90.0,76.0,83.0,0.0,,,,,,,,,,,,
32906,1944-7-5,34.798,,33.33333333,24.44444444,28.88888889,0.0,,44,7,5,1.37,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-8,18.288,,30.0,23.88888889,26.66666667,0.0,,44,7,8,0.72,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
32906,1944-7-9,8.128,,32.77777778,23.33333333,27.77777778,0.0,,44,7,9,0.32,,,91.0,74.0,82.0,0.0,,,,,,,,,,,,
32906,1944-7-10,0,,33.88888889,25.55555556,30.0,0.0,,44,7,10,0,,,93.0,78.0,86.0,0.0,,,,,,,,,,,,
32906,1944-7-12,0,,36.11111111,26.11111111,31.11111111,0.0,,44,7,12,0,,,97.0,79.0,88.0,0.0,,,,,,,,,,,,
32906,1944-7-13,0.762,,33.33333333,25.0,28.88888889,0.0,,44,7,13,0.03,,,92.0,77.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-14,3.556,,36.66666667,25.55555556,31.11111111,0.0,,44,7,14,0.14,,,98.0,78.0,88.0,0.0,,,,,,,,,,,,
32906,1944-7-15,0,,35.55555556,24.44444444,30.0,0.0,,44,7,15,0,,,96.0,76.0,86.0,0.0,,,,,,,,,,,,
32906,1944-7-16,13.462,,32.77777778,22.77777778,27.77777778,0.0,,44,7,16,0.53,,,91.0,73.0,82.0,0.0,,,,,,,,,,,,
32906,1944-7-17,31.496,,34.44444444,23.88888889,28.88888889,0.0,,44,7,17,1.24,,,94.0,75.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-18,23.622,,33.33333333,23.33333333,28.33333333,0.0,,44,7,18,0.93,,,92.0,74.0,83.0,0.0,,,,,,,,,,,,
32906,1944-7-19,3.048,,32.22222222,25.0,28.88888889,0.0,,44,7,19,0.12,,,90.0,77.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-20,34.29,,28.88888889,24.44444444,26.66666667,0.0,,44,7,20,1.35,,,84.0,76.0,80.0,0.0,,,,,,,,,,,,
32906,1944-7-21,45.212,,28.33333333,23.33333333,25.55555556,0.0,,44,7,21,1.78,,,83.0,74.0,78.0,0.0,,,,,,,,,,,,
32906,1944-7-22,4.318,,31.11111111,23.33333333,27.22222222,0.0,,44,7,22,0.17,,,88.0,74.0,81.0,0.0,,,,,,,,,,,,
32906,1944-7-23,T,,36.11111111,25.0,30.55555556,0.0,,44,7,23,T,,,97.0,77.0,87.0,0.0,,,,,,,,,,,,
32906,1944-7-24,0.508,,35.0,25.0,30.0,0.0,,44,7,24,0.02,,,95.0,77.0,86.0,0.0,,,,,,,,,,,,
32906,1944-7-26,T,,33.33333333,25.55555556,29.44444444,0.0,,44,7,26,T,,,92.0,78.0,85.0,0.0,,,,,,,,,,,,
32906,1944-7-27,0,,33.33333333,25.0,28.88888889,0.0,,44,7,27,0,,,92.0,77.0,84.0,0.0,,,,,,,,,,,,
32906,1944-7-28,79.248,,31.66666667,23.88888889,27.77777778,0.0,,44,7,28,3.12,,,89.0,75.0,82.0,0.0,,,,,,,,,,,,
32906,1944-7-29,0,,36.11111111,24.44444444,30.0,0.0,,44,7,29,0,,,97.0,76.0,86.0,0.0,,,,,,,,,,,,
32906,1944-7-30,T,,35.55555556,25.0,30.0,0.0,,44,7,30,T,,,96.0,77.0,86.0,0.0,,,,,,,,,,,,
32906,1944-7-31,3.556,,33.33333333,24.44444444,28.88888889,0.0,,44,7,31,0.14,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-2,78.486,,28.88888889,22.77777778,25.55555556,0.0,,44,8,2,3.09,,,84.0,73.0,78.0,0.0,,,,,,,,,,,,
32906,1944-8-3,2.032,,34.44444444,23.33333333,28.88888889,0.0,,44,8,3,0.08,,,94.0,74.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-4,T,,35.0,25.55555556,30.0,0.0,,44,8,4,T,,,95.0,78.0,86.0,0.0,,,,,,,,,,,,
32906,1944-8-5,22.098,,33.33333333,22.77777778,27.77777778,0.0,,44,8,5,0.87,,,92.0,73.0,82.0,0.0,,,,,,,,,,,,
32906,1944-8-6,7.62,,33.33333333,25.0,28.88888889,0.0,,44,8,6,0.3,,,92.0,77.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-7,T,,35.0,25.0,30.0,0.0,,44,8,7,T,,,95.0,77.0,86.0,0.0,,,,,,,,,,,,
32906,1944-8-8,36.576,,30.55555556,23.88888889,27.22222222,0.0,,44,8,8,1.44,,,87.0,75.0,81.0,0.0,,,,,,,,,,,,
32906,1944-8-9,53.848,,28.88888889,23.88888889,26.66666667,0.0,,44,8,9,2.12,,,84.0,75.0,80.0,0.0,,,,,,,,,,,,
32906,1944-8-10,12.192,,31.66666667,23.33333333,27.77777778,0.0,,44,8,10,0.48,,,89.0,74.0,82.0,0.0,,,,,,,,,,,,
32906,1944-8-11,0,,31.11111111,23.88888889,27.77777778,0.0,,44,8,11,0,,,88.0,75.0,82.0,0.0,,,,,,,,,,,,
32906,1944-8-12,T,,34.44444444,23.33333333,28.88888889,0.0,,44,8,12,T,,,94.0,74.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-13,2.286,,32.77777778,24.44444444,28.88888889,0.0,,44,8,13,0.09,,,91.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-14,0.762,,34.44444444,25.55555556,30.0,0.0,,44,8,14,0.03,,,94.0,78.0,86.0,0.0,,,,,,,,,,,,
32906,1944-8-15,0,,36.11111111,25.0,30.55555556,0.0,,44,8,15,0,,,97.0,77.0,87.0,0.0,,,,,,,,,,,,
32906,1944-8-16,4.318,,32.77777778,22.22222222,27.77777778,0.0,,44,8,16,0.17,,,91.0,72.0,82.0,0.0,,,,,,,,,,,,
32906,1944-8-17,0,,35.55555556,24.44444444,30.0,0.0,,44,8,17,0,,,96.0,76.0,86.0,0.0,,,,,,,,,,,,
32906,1944-8-18,0,,36.66666667,24.44444444,30.55555556,0.0,,44,8,18,0,,,98.0,76.0,87.0,0.0,,,,,,,,,,,,
32906,1944-8-19,0,,35.0,26.11111111,30.55555556,0.0,,44,8,19,0,,,95.0,79.0,87.0,0.0,,,,,,,,,,,,
32906,1944-8-20,37.846,,29.44444444,23.33333333,26.66666667,0.0,,44,8,20,1.49,,,85.0,74.0,80.0,0.0,,,,,,,,,,,,
32906,1944-8-21,37.084,,28.88888889,23.33333333,26.11111111,0.0,,44,8,21,1.46,,,84.0,74.0,79.0,0.0,,,,,,,,,,,,
32906,1944-8-22,5.334,,32.77777778,25.0,28.88888889,0.0,,44,8,22,0.21,,,91.0,77.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-23,0,,35.55555556,24.44444444,30.0,0.0,,44,8,23,0,,,96.0,76.0,86.0,0.0,,,,,,,,,,,,
32906,1944-8-24,0,,32.77777778,26.11111111,29.44444444,0.0,,44,8,24,0,,,91.0,79.0,85.0,0.0,,,,,,,,,,,,
32906,1944-8-25,0,,32.77777778,26.11111111,29.44444444,0.0,,44,8,25,0,,,91.0,79.0,85.0,0.0,,,,,,,,,,,,
32906,1944-8-26,3.556,,33.33333333,24.44444444,28.88888889,0.0,,44,8,26,0.14,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
32906,1944-8-27,13.208,,29.44444444,23.88888889,26.66666667,0.0,,44,8,27,0.52,,,85.0,75.0,80.0,0.0,,,,,,,,,,,,
32906,1944-8-28,56.388,,26.11111111,23.33333333,24.44444444,0.0,,44,8,28,2.22,,,79.0,74.0,76.0,0.0,,,,,,,,,,,,
32906,1944-8-29,0,,32.22222222,23.33333333,27.77777778,0.0,,44,8,29,0,,,90.0,74.0,82.0,0.0,,,,,,,,,,,,
32906,1944-8-31,48.006,,27.77777778,22.77777778,25.55555556,0.0,,44,8,31,1.89,,,82.0,73.0,78.0,0.0,,,,,,,,,,,,
32906,1944-9-1,31.75,,27.22222222,22.77777778,25.0,0.0,,44,9,1,1.25,,,81.0,73.0,77.0,0.0,,,,,,,,,,,,
32906,1944-9-2,31.242,,27.22222222,23.33333333,25.55555556,0.0,,44,9,2,1.23,,,81.0,74.0,78.0,0.0,,,,,,,,,,,,
32906,1944-9-3,6.858,,31.66666667,23.88888889,27.77777778,0.0,,44,9,3,0.27,,,89.0,75.0,82.0,0.0,,,,,,,,,,,,
32906,1944-9-4,19.304,,27.22222222,23.33333333,25.55555556,0.0,,44,9,4,0.76,,,81.0,74.0,78.0,0.0,,,,,,,,,,,,
32906,1944-9-5,10.668,,28.88888889,22.77777778,25.55555556,0.0,,44,9,5,0.42,,,84.0,73.0,78.0,0.0,,,,,,,,,,,,
32906,1944-9-6,54.356,,29.44444444,22.77777778,26.11111111,0.0,,44,9,6,2.14,,,85.0,73.0,79.0,0.0,,,,,,,,,,,,
32906,1944-9-7,16.256,,25.55555556,22.77777778,24.44444444,0.0,,44,9,7,0.64,,,78.0,73.0,76.0,0.0,,,,,,,,,,,,
32906,1944-9-8,12.446,,26.66666667,22.22222222,24.44444444,0.0,,44,9,8,0.49,,,80.0,72.0,76.0,0.0,,,,,,,,,,,,
32906,1944-9-9,T,,30.0,22.77777778,26.66666667,0.0,,44,9,9,T,,,86.0,73.0,80.0,0.0,,,,,,,,,,,,
32906,1944-9-10,10.414,,28.33333333,23.88888889,26.11111111,0.0,,44,9,10,0.41,,,83.0,75.0,79.0,0.0,,,,,,,,,,,,
